# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
writeAction.max.wait.ms,1744047126494000000,1744047186517000000,7
Indexes.entries.lookupDurationMaxMs,1744047126494000000,1744047186517000000,14.0
Indexes.allKeys.lookups,1744047126494000000,1744047186517000000,0.0
IndexesFlusher.totalFlushingTimeUs,1744047126494000000,1744047186517000000,485605
Indexes.stubs.lookupDurationMaxMs,1744047126494000000,1744047186517000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1744047126494000000,1744047186517000000,0.0
Indexes.entries.lookupDuration90PMs,1744047126494000000,1744047186517000000,14.0
Indexes.entries.lookups,1744047126494000000,1744047186517000000,7.0
Indexes.entries.lookupDurationAvgMs,1744047126494000000,1744047186517000000,4.0
IndexesFlusher.totalFlushesRetried,1744047126494000000,1744047186517000000,0
IndexesFlusher.totalContentionQuotaSpent,1744047126494000000,1744047186517000000,0
Indexes.allKeys.lookupDuration90PMs,1744047126494000000,1744047186517000000,0.0
IndexesFlusher.totalFlushes,1744047126494000000,1744047186517000000,59
Indexes.stubs.lookupDuration90PMs,1744047126494000000,1744047186517000000,0.0
Indexes.stubs.lookupDurationAvgMs,1744047126494000000,1744047186517000000,0.0
Indexes.stubs.lookups,1744047126494000000,1744047186517000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1744047126494000000,1744047186517000000,0.0
cacheStateStorage.get.duration,1744047186517000000,1744047246515000000,0
cacheStateStorage.set.counter,1744047186517000000,1744047246515000000,0
cacheStateStorage.get.counter,1744047186517000000,1744047246515000000,1
cacheStateStorage.set.duration,1744047186517000000,1744047246515000000,0
AWTEventQueue.dispatchTimeMaxNs,1744047186517000000,1744047246515000000,21364735
NonBlockingReadAction.failedExecutionTimeUs,1744047186517000000,1744047246515000000,0
FlushQueue.waitingTimeAvgNs,1744047186517000000,1744047246515000000,647673.6113074205
FlushQueue.waitingTime90PNs,1744047186517000000,1744047246515000000,995327
AWTEventQueue.dispatchTimeTotalNS,1744047186517000000,1744047246515000000,389465512
AWTEventQueue.dispatchTime90PNs,1744047186517000000,1744047246515000000,1220607
AWTEventQueue.eventsDispatched,1744047186517000000,1744047246515000000,504
FlushQueue.queueSizeAvg,1744047186517000000,1744047246515000000,1.2826855123674912
FlushQueue.executionTimeMaxNs,1744047186517000000,1744047246515000000,4980735
FlushQueue.queueSizeMax,1744047186517000000,1744047246515000000,8
FlushQueue.waitingTimeMaxNs,1744047186517000000,1744047246515000000,8716287
FlushQueue.queueSize90P,1744047186517000000,1744047246515000000,5
AWTEventQueue.dispatchTimeAvgNs,1744047186517000000,1744047246515000000,772832.253968254
FlushQueue.executionTime90PNs,1744047186517000000,1744047246515000000,272383
ReadAction.executionsCount,1744047186517000000,1744047246515000000,272
NonBlockingReadAction.finalizedExecutionTimeUs,1744047186517000000,1744047246515000000,0
FlushQueue.tasksExecuted,1744047186517000000,1744047246515000000,283
WriteAction.executionsCount,1744047186517000000,1744047246515000000,0
FlushQueue.executionTimeAvgNs,1744047186517000000,1744047246515000000,171220.12720848055
NonBlockingReadAction.failedExecutionsCount,1744047186517000000,1744047246515000000,0
NonBlockingReadAction.finalizedExecutionsCount,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValue.total.get.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1744047186517000000,1744047246515000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValue.from.cache.ms,1744047186517000000,1744047246515000000,0
workspaceModel.pre.handlers.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1744047186517000000,1744047246515000000,0
workspaceModel.update.unloaded.entities.ms,1744047186517000000,1744047246515000000,0
workspaceModel.init.bridges.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.init.ms,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValue.clear.ms,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1744047186517000000,1744047246515000000,0
workspaceModel.check.recursive.update.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1744047186517000000,1744047246515000000,0
workspaceModel.replace.project.model.ms,1744047186517000000,1744047246515000000,0
workspaceModel.updates.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.instances.count,1744047186517000000,1744047246515000000,0
workspaceModel.full.replace.project.model.ms,1744047186517000000,1744047246515000000,0
workspaceModel.loading.from.cache.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1744047186517000000,1744047246515000000,0
workspaceModel.updates.precise.ms,1744047186517000000,1744047246515000000,0
workspaceModel.loading.total.ms,1744047186517000000,1744047246515000000,0
workspaceModel.to.snapshot.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1744047186517000000,1744047246515000000,0
workspaceModel.initializing.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1744047186517000000,1744047246515000000,0
workspaceModel.collect.changes.ms,1744047186517000000,1744047246515000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1744047186517000000,1744047246515000000,0
workspaceModel.updates.count,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1744047186517000000,1744047246515000000,0
workspaceModel.cachedValue.calculated.ms,1744047186517000000,1744047246515000000,0
FilePageCache.totalPageLoadsUs,1744047186517000000,1744047246515000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesReclaimed,1744047186517000000,1744047246515000000,0
